chr1	125000001	126000000	0
chr1	126000001	127000000	0
chr1	127000001	128000000	0
chr1	128000001	129000000	0
chr1	129000001	130000000	0
chr1	130000001	131000000	0
chr1	131000001	132000000	0
chr1	132000001	133000000	0
chr1	133000001	134000000	0
chr1	134000001	135000000	0
chr1	135000001	136000000	0
chr1	136000001	137000000	0
chr1	137000001	138000000	0
chr1	138000001	139000000	0
chr1	139000001	140000000	0
chr1	140000001	141000000	0
chr1	141000001	142000000	0
chr1	142000001	143000000	109
chr1	143000001	144000000	646
chr1	144000001	145000000	889
chr1	145000001	146000000	1854
chr1	146000001	147000000	1185
chr1	147000001	148000000	1827
chr1	148000001	149000000	1303
chr1	149000001	150000000	2710
chr1	150000001	151000000	1682
chr1	151000001	152000000	2185
chr1	152000001	153000000	768
chr1	153000001	154000000	1541
chr1	154000001	155000000	1876
chr1	155000001	156000000	3105
chr1	156000001	157000000	3381
chr1	157000001	158000000	508
chr1	158000001	159000000	382
chr1	159000001	160000000	630
chr1	160000001	161000000	870
chr1	161000001	162000000	4602
chr1	162000001	163000000	676
chr1	163000001	164000000	200
chr1	164000001	165000000	282
chr1	165000001	166000000	976
chr1	166000001	167000000	892
chr1	167000001	168000000	1085
chr1	168000001	169000000	640
chr1	169000001	170000000	460
chr1	170000001	171000000	378
chr1	171000001	172000000	452
chr1	172000001	173000000	290
chr1	173000001	174000000	672
chr1	174000001	175000000	592
chr1	175000001	176000000	202
chr1	176000001	177000000	406
chr1	177000001	178000000	238
chr1	178000001	179000000	750
chr1	179000001	180000000	1107
chr1	180000001	181000000	1356
chr1	181000001	182000000	769
chr1	182000001	183000000	1134
chr1	183000001	184000000	513
chr1	184000001	185000000	761
chr1	185000001	186000000	532
chr1	186000001	187000000	383
chr1	187000001	188000000	286
chr1	188000001	189000000	176
chr1	189000001	190000000	299
chr1	190000001	191000000	114
chr1	191000001	192000000	321
chr1	192000001	193000000	111
chr1	193000001	194000000	359
chr1	194000001	195000000	186
chr1	195000001	196000000	53
chr1	196000001	197000000	176
chr1	197000001	198000000	704
chr1	198000001	199000000	302
chr1	199000001	200000000	225
chr1	200000001	201000000	1115
chr1	201000001	202000000	1319
chr1	202000001	203000000	1655
chr1	203000001	204000000	696
chr1	204000001	205000000	1012
chr1	205000001	206000000	1534
chr1	206000001	207000000	962
chr1	207000001	208000000	598
chr1	208000001	209000000	582
chr1	209000001	210000000	453
chr1	210000001	211000000	822
chr1	211000001	212000000	1135
chr1	212000001	213000000	1438
chr1	213000001	214000000	418
chr1	214000001	215000000	855
chr1	215000001	216000000	432
chr1	216000001	217000000	122
chr1	217000001	218000000	407
chr1	218000001	219000000	397
chr1	219000001	220000000	246
chr1	220000001	221000000	824
chr1	221000001	222000000	705
chr1	222000001	223000000	451
chr1	223000001	224000000	845
chr1	224000001	225000000	1153
chr1	225000001	226000000	982
chr1	226000001	227000000	2018
chr1	227000001	228000000	1171
chr1	228000001	229000000	7193
chr1	229000001	230000000	1143
chr1	230000001	231000000	688
chr1	231000001	232000000	1605
chr1	232000001	233000000	385
chr1	233000001	234000000	651
chr1	234000001	235000000	1173
chr1	235000001	236000000	1071
chr1	236000001	237000000	1250
chr1	237000001	238000000	525
chr1	238000001	239000000	208
chr1	239000001	240000000	259
chr1	240000001	241000000	763
chr1	241000001	242000000	464
chr1	242000001	243000000	539
chr1	243000001	244000000	501
chr1	244000001	245000000	1223
chr1	245000001	246000000	1307
chr1	246000001	247000000	918
chr1	247000001	248000000	1515
chr1	248000001	249000000	473
chr1	249000001	249250621	753
chr2	1	1000000	2724
chr2	1000001	2000000	1264
chr2	2000001	3000000	199
chr2	3000001	4000000	1541
chr2	4000001	5000000	265
chr2	5000001	6000000	807
chr2	6000001	7000000	172
chr2	7000001	8000000	461
chr2	8000001	9000000	742
chr2	9000001	10000000	1253
chr2	10000001	11000000	2398
chr2	11000001	12000000	1600
chr2	12000001	13000000	373
chr2	13000001	14000000	204
chr2	14000001	15000000	396
chr2	15000001	16000000	251
chr2	16000001	17000000	644
chr2	17000001	18000000	383
chr2	18000001	19000000	373
chr2	19000001	20000000	475
chr2	20000001	21000000	1643
chr2	21000001	22000000	265
chr2	22000001	23000000	115
chr2	23000001	24000000	552
chr2	24000001	25000000	1215
chr2	25000001	26000000	1911
chr2	26000001	27000000	1637
chr2	27000001	28000000	3204
chr2	28000001	29000000	718
chr2	29000001	30000000	535
chr2	30000001	31000000	686
chr2	31000001	32000000	453
chr2	32000001	33000000	1084
chr2	33000001	34000000	511
chr2	34000001	35000000	170
chr2	35000001	36000000	137
chr2	36000001	37000000	570
chr2	37000001	38000000	989
chr2	38000001	39000000	1537
chr2	39000001	40000000	1045
chr2	40000001	41000000	266
chr2	41000001	42000000	102
chr2	42000001	43000000	1023
chr2	43000001	44000000	1175
chr2	44000001	45000000	409
chr2	45000001	46000000	2130
chr2	46000001	47000000	873
chr2	47000001	48000000	1076
chr2	48000001	49000000	905
chr2	49000001	50000000	144
chr2	50000001	51000000	294
chr2	51000001	52000000	234
chr2	52000001	53000000	463
chr2	53000001	54000000	219
chr2	54000001	55000000	1098
chr2	55000001	56000000	810
chr2	56000001	57000000	400
chr2	57000001	58000000	111
chr2	58000001	59000000	445
chr2	59000001	60000000	119
chr2	60000001	61000000	869
chr2	61000001	62000000	1076
chr2	62000001	63000000	737
chr2	63000001	64000000	885
chr2	64000001	65000000	1152
chr2	65000001	66000000	1362
chr2	66000001	67000000	705
chr2	67000001	68000000	50
chr2	68000001	69000000	646
chr2	69000001	70000000	552
chr2	70000001	71000000	1559
chr2	71000001	72000000	1504
chr2	72000001	73000000	664
chr2	73000001	74000000	2302
chr2	74000001	75000000	2906
chr2	75000001	76000000	818
chr2	76000001	77000000	205
chr2	77000001	78000000	292
chr2	78000001	79000000	81
chr2	79000001	80000000	410
chr2	80000001	81000000	270
chr2	81000001	82000000	300
chr2	82000001	83000000	182
chr2	83000001	84000000	346
chr2	84000001	85000000	212
chr2	85000001	86000000	2102
chr2	86000001	87000000	1360
chr2	87000001	88000000	1280
chr2	88000001	89000000	1088
chr2	89000001	90000000	196
chr2	90000001	91000000	930
chr2	91000001	92000000	1208
chr2	92000001	93000000	583
chr2	93000001	94000000	0
chr2	94000001	95000000	0
chr2	95000001	96000000	1007
chr2	96000001	97000000	1663
chr2	97000001	98000000	1727
chr2	98000001	99000000	940
chr2	99000001	100000000	1340
chr2	100000001	101000000	829
chr2	101000001	102000000	991
chr2	102000001	103000000	789
chr2	103000001	104000000	327
chr2	104000001	105000000	212
chr2	105000001	106000000	1563
chr2	106000001	107000000	819
chr2	107000001	108000000	769
chr2	108000001	109000000	681
chr2	109000001	110000000	879
chr2	110000001	111000000	1007
chr2	111000001	112000000	1514
chr2	112000001	113000000	936
chr2	113000001	114000000	1288
chr2	114000001	115000000	1597
chr2	115000001	116000000	440
chr2	116000001	117000000	124
chr2	117000001	118000000	152
chr2	118000001	119000000	736
chr2	119000001	120000000	1234
chr2	120000001	121000000	892
chr2	121000001	122000000	1451
chr2	122000001	123000000	697
chr2	123000001	124000000	156
chr2	124000001	125000000	247
chr2	125000001	126000000	169
chr2	126000001	127000000	141
chr2	127000001	128000000	622
chr2	128000001	129000000	1941
chr2	129000001	130000000	979
chr2	130000001	131000000	1168
chr2	131000001	132000000	2444
chr2	132000001	133000000	2048
chr2	133000001	134000000	724
chr2	134000001	135000000	639
chr2	135000001	136000000	596
chr2	136000001	137000000	699
chr2	137000001	138000000	227
chr2	138000001	139000000	122
chr2	139000001	140000000	267
chr2	140000001	141000000	159
chr2	141000001	142000000	179
chr2	142000001	143000000	198
chr2	143000001	144000000	223
chr2	144000001	145000000	266
chr2	145000001	146000000	465
chr2	146000001	147000000	92
chr2	147000001	148000000	173
chr2	148000001	149000000	452
chr2	149000001	150000000	587
chr2	150000001	151000000	285
chr2	151000001	152000000	319
chr2	152000001	153000000	662
chr2	153000001	154000000	480
chr2	154000001	155000000	422
chr2	155000001	156000000	240
chr2	156000001	157000000	44
chr2	157000001	158000000	846
chr2	158000001	159000000	467
chr2	159000001	160000000	497
chr2	160000001	161000000	722
chr2	161000001	162000000	678
chr2	162000001	163000000	947
chr2	163000001	164000000	280
chr2	164000001	165000000	312
chr2	165000001	166000000	469
chr2	166000001	167000000	444
chr2	167000001	168000000	186
chr2	168000001	169000000	327
chr2	169000001	170000000	399
chr2	170000001	171000000	962
chr2	171000001	172000000	1273
chr2	172000001	173000000	1741
chr2	173000001	174000000	736
chr2	174000001	175000000	692
chr2	175000001	176000000	1498
chr2	176000001	177000000	2134
chr2	177000001	178000000	1205
chr2	178000001	179000000	786
chr2	179000001	180000000	599
chr2	180000001	181000000	399
chr2	181000001	182000000	386
chr2	182000001	183000000	647
chr2	183000001	184000000	402
chr2	184000001	185000000	113
chr2	185000001	186000000	341
chr2	186000001	187000000	217
chr2	187000001	188000000	362
chr2	188000001	189000000	283
chr2	189000001	190000000	241
chr2	190000001	191000000	482
chr2	191000001	192000000	1122
chr2	192000001	193000000	417
chr2	193000001	194000000	361
chr2	194000001	195000000	357
chr2	195000001	196000000	111
chr2	196000001	197000000	402
chr2	197000001	198000000	548
chr2	198000001	199000000	1335
chr2	199000001	200000000	117
chr2	200000001	201000000	1179
chr2	201000001	202000000	1144
chr2	202000001	203000000	926
chr2	203000001	204000000	1270
chr2	204000001	205000000	706
chr2	205000001	206000000	242
chr2	206000001	207000000	524
chr2	207000001	208000000	687
chr2	208000001	209000000	1413
chr2	209000001	210000000	421
chr2	210000001	211000000	491
chr2	211000001	212000000	460
chr2	212000001	213000000	259
chr2	213000001	214000000	509
chr2	214000001	215000000	461
chr2	215000001	216000000	287
chr2	216000001	217000000	411
chr2	217000001	218000000	472
chr2	218000001	219000000	260
chr2	219000001	220000000	3011
chr2	220000001	221000000	3056
chr2	221000001	222000000	179
chr2	222000001	223000000	472
chr2	223000001	224000000	1292
chr2	224000001	225000000	568
chr2	225000001	226000000	608
chr2	226000001	227000000	242
chr2	227000001	228000000	466
chr2	228000001	229000000	523
chr2	229000001	230000000	195
chr2	230000001	231000000	673
chr2	231000001	232000000	1007
chr2	232000001	233000000	2387
chr2	233000001	234000000	2467
chr2	234000001	235000000	862
chr2	235000001	236000000	712
chr2	236000001	237000000	889
chr2	237000001	238000000	1501
chr2	238000001	239000000	1239
chr2	239000001	240000000	2030
chr2	240000001	241000000	1239
chr2	241000001	242000000	2959
chr2	242000001	243000000	4600
chr2	243000001	243199373	305
chr3	1	1000000	486
chr3	1000001	2000000	299
chr3	2000001	3000000	616
chr3	3000001	4000000	671
chr3	4000001	5000000	326
chr3	5000001	6000000	879
chr3	6000001	7000000	384
chr3	7000001	8000000	71
chr3	8000001	9000000	371
chr3	9000001	10000000	2028
chr3	10000001	11000000	1085
chr3	11000001	12000000	1033
chr3	12000001	13000000	1323
chr3	13000001	14000000	1704
chr3	14000001	15000000	1079
chr3	15000001	16000000	769
chr3	16000001	17000000	529
chr3	17000001	18000000	326
chr3	18000001	19000000	389
chr3	19000001	20000000	555
chr3	20000001	21000000	309
chr3	21000001	22000000	149
chr3	22000001	23000000	246
chr3	23000001	24000000	790
chr3	24000001	25000000	473
chr3	25000001	26000000	352
chr3	26000001	27000000	238
chr3	27000001	28000000	631
chr3	28000001	29000000	479
chr3	29000001	30000000	195
chr3	30000001	31000000	205
chr3	31000001	32000000	324
chr3	32000001	33000000	1706
chr3	33000001	34000000	890
chr3	34000001	35000000	143
chr3	35000001	36000000	193
chr3	36000001	37000000	523
chr3	37000001	38000000	784
chr3	38000001	39000000	1262
chr3	39000001	40000000	937
chr3	40000001	41000000	496
chr3	41000001	42000000	395
chr3	42000001	43000000	1573
chr3	43000001	44000000	783
chr3	44000001	45000000	1332
chr3	45000001	46000000	1070
chr3	46000001	47000000	1144
chr3	47000001	48000000	2154
chr3	48000001	49000000	2455
chr3	49000001	50000000	3246
chr3	50000001	51000000	2656
chr3	51000001	52000000	1282
chr3	52000001	53000000	2406
chr3	53000001	54000000	1522
chr3	54000001	55000000	370
chr3	55000001	56000000	555
chr3	56000001	57000000	549
chr3	57000001	58000000	1189
chr3	58000001	59000000	654
chr3	59000001	60000000	224
chr3	60000001	61000000	174
chr3	61000001	62000000	521
chr3	62000001	63000000	754
chr3	63000001	64000000	482
chr3	64000001	65000000	494
chr3	65000001	66000000	307
chr3	66000001	67000000	519
chr3	67000001	68000000	188
chr3	68000001	69000000	301
chr3	69000001	70000000	761
chr3	70000001	71000000	108
chr3	71000001	72000000	1014
chr3	72000001	73000000	566
chr3	73000001	74000000	482
chr3	74000001	75000000	300
chr3	75000001	76000000	1124
chr3	76000001	77000000	286
chr3	77000001	78000000	330
chr3	78000001	79000000	175
chr3	79000001	80000000	452
chr3	80000001	81000000	156
chr3	81000001	82000000	321
chr3	82000001	83000000	156
chr3	83000001	84000000	131
chr3	84000001	85000000	98
chr3	85000001	86000000	353
chr3	86000001	87000000	234
chr3	87000001	88000000	418
chr3	88000001	89000000	443
chr3	89000001	90000000	289
chr3	90000001	91000000	195
chr3	91000001	92000000	0
chr3	92000001	93000000	0
chr3	93000001	94000000	286
chr3	94000001	95000000	173
chr3	95000001	96000000	101
chr3	96000001	97000000	288
chr3	97000001	98000000	372
chr3	98000001	99000000	545
chr3	99000001	100000000	283
chr3	100000001	101000000	385
chr3	101000001	102000000	847
chr3	102000001	103000000	181
chr3	103000001	104000000	135
chr3	104000001	105000000	22
chr3	105000001	106000000	419
chr3	106000001	107000000	171
chr3	107000001	108000000	703
chr3	108000001	109000000	283
chr3	109000001	110000000	260
chr3	110000001	111000000	327
chr3	111000001	112000000	343
chr3	112000001	113000000	609
chr3	113000001	114000000	795
chr3	114000001	115000000	348
chr3	115000001	116000000	338
chr3	116000001	117000000	299
chr3	117000001	118000000	240
chr3	118000001	119000000	401
chr3	119000001	120000000	827
chr3	120000001	121000000	651
chr3	121000001	122000000	518
chr3	122000001	123000000	1220
chr3	123000001	124000000	886
chr3	124000001	125000000	615
chr3	125000001	126000000	1184
chr3	126000001	127000000	1821
chr3	127000001	128000000	1525
chr3	128000001	129000000	2672
chr3	129000001	130000000	1463
chr3	130000001	131000000	430
chr3	131000001	132000000	518
chr3	132000001	133000000	467
chr3	133000001	134000000	950
chr3	134000001	135000000	832
chr3	135000001	136000000	521
chr3	136000001	137000000	679
chr3	137000001	138000000	710
chr3	138000001	139000000	1910
chr3	139000001	140000000	463
chr3	140000001	141000000	611
chr3	141000001	142000000	1045
chr3	142000001	143000000	1186
chr3	143000001	144000000	370
chr3	144000001	145000000	103
chr3	145000001	146000000	291
chr3	146000001	147000000	322
chr3	147000001	148000000	887
chr3	148000001	149000000	448
chr3	149000001	150000000	691
chr3	150000001	151000000	1249
chr3	151000001	152000000	369
chr3	152000001	153000000	687
chr3	153000001	154000000	314
chr3	154000001	155000000	434
chr3	155000001	156000000	635
chr3	156000001	157000000	903
chr3	157000001	158000000	610
chr3	158000001	159000000	407
chr3	159000001	160000000	543
chr3	160000001	161000000	943
chr3	161000001	162000000	173
chr3	162000001	163000000	116
chr3	163000001	164000000	181
chr3	164000001	165000000	120
chr3	165000001	166000000	209
chr3	166000001	167000000	190
chr3	167000001	168000000	406
chr3	168000001	169000000	85
chr3	169000001	170000000	1038
chr3	170000001	171000000	777
chr3	171000001	172000000	679
chr3	172000001	173000000	413
chr3	173000001	174000000	300
chr3	174000001	175000000	343
chr3	175000001	176000000	211
chr3	176000001	177000000	513
chr3	177000001	178000000	191
chr3	178000001	179000000	454
chr3	179000001	180000000	988
chr3	180000001	181000000	409
chr3	181000001	182000000	582
chr3	182000001	183000000	1096
chr3	183000001	184000000	2009
chr3	184000001	185000000	1865
chr3	185000001	186000000	1156
chr3	186000001	187000000	1042
chr3	187000001	188000000	433
chr3	188000001	189000000	195
chr3	189000001	190000000	344
chr3	190000001	191000000	598
chr3	191000001	192000000	303
chr3	192000001	193000000	735
chr3	193000001	194000000	930
chr3	194000001	195000000	1545
chr3	195000001	196000000	2575
chr3	196000001	197000000	2385
chr3	197000001	198000000	1715
chr3	198000001	198022430	0
chr4	1	1000000	5813
chr4	1000001	2000000	7027
chr4	2000001	3000000	3578
chr4	3000001	4000000	2511
chr4	4000001	5000000	1616
chr4	5000001	6000000	770
chr4	6000001	7000000	2680
chr4	7000001	8000000	1240
chr4	8000001	9000000	2320
chr4	9000001	10000000	779
chr4	10000001	11000000	634
chr4	11000001	12000000	424
chr4	12000001	13000000	92
chr4	13000001	14000000	1021
chr4	14000001	15000000	115
chr4	15000001	16000000	1125
chr4	16000001	17000000	631
chr4	17000001	18000000	769
chr4	18000001	19000000	297
chr4	19000001	20000000	94
chr4	20000001	21000000	459
chr4	21000001	22000000	175
chr4	22000001	23000000	408
chr4	23000001	24000000	67
chr4	24000001	25000000	727
chr4	25000001	26000000	1036
chr4	26000001	27000000	685
chr4	27000001	28000000	94
chr4	28000001	29000000	179
chr4	29000001	30000000	202
chr4	30000001	31000000	574
chr4	31000001	32000000	200
chr4	32000001	33000000	194
chr4	33000001	34000000	168
chr4	34000001	35000000	240
chr4	35000001	36000000	87
chr4	36000001	37000000	315
chr4	37000001	38000000	910
chr4	38000001	39000000	490
chr4	39000001	40000000	1155
chr4	40000001	41000000	826
chr4	41000001	42000000	1355
chr4	42000001	43000000	686
chr4	43000001	44000000	92
chr4	44000001	45000000	477
chr4	45000001	46000000	104
chr4	46000001	47000000	231
chr4	47000001	48000000	478
chr4	48000001	49000000	1219
chr4	49000001	50000000	193
chr4	50000001	51000000	0
chr4	51000001	52000000	0
chr4	52000001	53000000	438
chr4	53000001	54000000	637
chr4	54000001	55000000	662
chr4	55000001	56000000	947
chr4	56000001	57000000	958
chr4	57000001	58000000	1521
chr4	58000001	59000000	312
chr4	59000001	60000000	164
chr4	60000001	61000000	119
chr4	61000001	62000000	147
chr4	62000001	63000000	426
chr4	63000001	64000000	169
chr4	64000001	65000000	153
chr4	65000001	66000000	119
chr4	66000001	67000000	252
chr4	67000001	68000000	203
chr4	68000001	69000000	288
chr4	69000001	70000000	185
chr4	70000001	71000000	117
chr4	71000001	72000000	712
chr4	72000001	73000000	319
chr4	73000001	74000000	215
chr4	74000001	75000000	543
chr4	75000001	76000000	498
chr4	76000001	77000000	751
chr4	77000001	78000000	1337
chr4	78000001	79000000	710
chr4	79000001	80000000	394
chr4	80000001	81000000	353
chr4	81000001	82000000	773
chr4	82000001	83000000	368
chr4	83000001	84000000	1311
chr4	84000001	85000000	653
chr4	85000001	86000000	836
chr4	86000001	87000000	287
chr4	87000001	88000000	598
chr4	88000001	89000000	661
chr4	89000001	90000000	882
chr4	90000001	91000000	417
chr4	91000001	92000000	346
chr4	92000001	93000000	131
chr4	93000001	94000000	199
chr4	94000001	95000000	270
chr4	95000001	96000000	468
chr4	96000001	97000000	306
chr4	97000001	98000000	203
chr4	98000001	99000000	160
chr4	99000001	100000000	713
chr4	100000001	101000000	577
chr4	101000001	102000000	230
chr4	102000001	103000000	414
chr4	103000001	104000000	711
chr4	104000001	105000000	172
chr4	105000001	106000000	252
chr4	106000001	107000000	471
chr4	107000001	108000000	325
chr4	108000001	109000000	481
chr4	109000001	110000000	796
chr4	110000001	111000000	754
chr4	111000001	112000000	873
chr4	112000001	113000000	83
chr4	113000001	114000000	1177
chr4	114000001	115000000	322
chr4	115000001	116000000	311
chr4	116000001	117000000	199
chr4	117000001	118000000	204
chr4	118000001	119000000	191
chr4	119000001	120000000	518
chr4	120000001	121000000	684
chr4	121000001	122000000	459
chr4	122000001	123000000	792
chr4	123000001	124000000	507
chr4	124000001	125000000	465
chr4	125000001	126000000	336
chr4	126000001	127000000	466
chr4	127000001	128000000	248
chr4	128000001	129000000	856
chr4	129000001	130000000	619
chr4	130000001	131000000	209
chr4	131000001	132000000	44
chr4	132000001	133000000	3076
chr4	133000001	134000000	213
chr4	134000001	135000000	428
chr4	135000001	136000000	175
chr4	136000001	137000000	156
chr4	137000001	138000000	262
chr4	138000001	139000000	317
chr4	139000001	140000000	533
chr4	140000001	141000000	1297
chr4	141000001	142000000	1080
chr4	142000001	143000000	445
chr4	143000001	144000000	224
chr4	144000001	145000000	736
chr4	145000001	146000000	179
chr4	146000001	147000000	899
chr4	147000001	148000000	669
chr4	148000001	149000000	426
chr4	149000001	150000000	457
chr4	150000001	151000000	315
chr4	151000001	152000000	545
chr4	152000001	153000000	524
chr4	153000001	154000000	724
chr4	154000001	155000000	1005
chr4	155000001	156000000	791
chr4	156000001	157000000	488
chr4	157000001	158000000	300
chr4	158000001	159000000	437
chr4	159000001	160000000	644
chr4	160000001	161000000	319
chr4	161000001	162000000	84
chr4	162000001	163000000	174
chr4	163000001	164000000	329
chr4	164000001	165000000	596
chr4	165000001	166000000	540
chr4	166000001	167000000	568
chr4	167000001	168000000	143
chr4	168000001	169000000	196
chr4	169000001	170000000	522
chr4	170000001	171000000	886
chr4	171000001	172000000	319
chr4	172000001	173000000	276
chr4	173000001	174000000	165
chr4	174000001	175000000	1353
chr4	175000001	176000000	385
chr4	176000001	177000000	334
chr4	177000001	178000000	548
chr4	178000001	179000000	348
chr4	179000001	180000000	66
chr4	180000001	181000000	365
chr4	181000001	182000000	343
chr4	182000001	183000000	285
chr4	183000001	184000000	1124
chr4	184000001	185000000	1780
chr4	185000001	186000000	1531
chr4	186000001	187000000	1299
chr4	187000001	188000000	2187
chr4	188000001	189000000	573
chr4	189000001	190000000	858
chr4	190000001	191000000	4621
chr4	191000001	191154276	3017
chr5	1	1000000	5862
chr5	1000001	2000000	5986
chr5	2000001	3000000	1385
chr5	3000001	4000000	1244
chr5	4000001	5000000	242
chr5	5000001	6000000	509
chr5	6000001	7000000	1075
chr5	7000001	8000000	713
chr5	8000001	9000000	239
chr5	9000001	10000000	303
chr5	10000001	11000000	1565
chr5	11000001	12000000	342
chr5	12000001	13000000	251
chr5	13000001	14000000	223
chr5	14000001	15000000	1000
chr5	15000001	16000000	271
chr5	16000001	17000000	776
chr5	17000001	18000000	813
chr5	18000001	19000000	256
chr5	19000001	20000000	193
chr5	20000001	21000000	228
chr5	21000001	22000000	306
chr5	22000001	23000000	294
chr5	23000001	24000000	391
chr5	24000001	25000000	127
chr5	25000001	26000000	386
chr5	26000001	27000000	269
chr5	27000001	28000000	354
chr5	28000001	29000000	385
chr5	29000001	30000000	128
chr5	30000001	31000000	129
chr5	31000001	32000000	512
chr5	32000001	33000000	1142
chr5	33000001	34000000	471
chr5	34000001	35000000	743
chr5	35000001	36000000	187
chr5	36000001	37000000	596
chr5	37000001	38000000	849
chr5	38000001	39000000	511
chr5	39000001	40000000	421
chr5	40000001	41000000	687
chr5	41000001	42000000	375
chr5	42000001	43000000	708
chr5	43000001	44000000	1584
chr5	44000001	45000000	173
chr5	45000001	46000000	201
chr5	46000001	47000000	0
chr5	47000001	48000000	0
chr5	48000001	49000000	0
chr5	49000001	50000000	277
chr5	50000001	51000000	510
chr5	51000001	52000000	123
chr5	52000001	53000000	495
chr5	53000001	54000000	532
chr5	54000001	55000000	1046
chr5	55000001	56000000	639
chr5	56000001	57000000	880
chr5	57000001	58000000	387
chr5	58000001	59000000	156
chr5	59000001	60000000	360
chr5	60000001	61000000	871
chr5	61000001	62000000	374
chr5	62000001	63000000	198
chr5	63000001	64000000	487
chr5	64000001	65000000	450
chr5	65000001	66000000	863
chr5	66000001	67000000	163
chr5	67000001	68000000	395
chr5	68000001	69000000	885
chr5	69000001	70000000	862
chr5	70000001	71000000	748
chr5	71000001	72000000	559
chr5	72000001	73000000	2079
chr5	73000001	74000000	365
chr5	74000001	75000000	924
chr5	75000001	76000000	662
chr5	76000001	77000000	1679
chr5	77000001	78000000	934
chr5	78000001	79000000	955
chr5	79000001	80000000	954
chr5	80000001	81000000	425
chr5	81000001	82000000	567
chr5	82000001	83000000	445
chr5	83000001	84000000	338
chr5	84000001	85000000	145
chr5	85000001	86000000	183
chr5	86000001	87000000	246
chr5	87000001	88000000	692
chr5	88000001	89000000	276
chr5	89000001	90000000	441
chr5	90000001	91000000	231
chr5	91000001	92000000	167
chr5	92000001	93000000	1069
chr5	93000001	94000000	278
chr5	94000001	95000000	671
chr5	95000001	96000000	685
chr5	96000001	97000000	415
chr5	97000001	98000000	97
