chr1	99000001	100000000	p
chr1	100000001	101000000	p
chr1	101000001	102000000	p
chr1	102000001	103000000	p
chr1	103000001	104000000	p
chr1	104000001	105000000	p
chr1	105000001	106000000	p
chr1	106000001	107000000	p
chr1	107000001	108000000	p
chr1	108000001	109000000	p
chr1	109000001	110000000	p
chr1	110000001	111000000	p
chr1	111000001	112000000	p
chr1	112000001	113000000	p
chr1	113000001	114000000	p
chr1	114000001	115000000	p
chr1	115000001	116000000	p
chr1	116000001	117000000	p
chr1	117000001	118000000	p
chr1	118000001	119000000	p
chr1	119000001	120000000	p
chr1	120000001	121000000	p
chr1	121000001	122000000	p
chr1	122000001	123000000	cen
chr1	123000001	124000000	cen
chr1	124000001	125000000	cen
chr1	125000001	126000000	cen
chr1	126000001	127000000	q
chr1	127000001	128000000	q
chr1	128000001	129000000	q
chr1	129000001	130000000	q
chr1	130000001	131000000	q
chr1	131000001	132000000	q
chr1	132000001	133000000	q
chr1	133000001	134000000	q
chr1	134000001	135000000	q
chr1	135000001	136000000	q
chr1	136000001	137000000	q
chr1	137000001	138000000	q
chr1	138000001	139000000	q
chr1	139000001	140000000	q
chr1	140000001	141000000	q
chr1	141000001	142000000	q
chr1	142000001	143000000	q
chr1	143000001	144000000	q
chr1	144000001	145000000	q
chr1	145000001	146000000	q
chr1	146000001	147000000	q
chr1	147000001	148000000	q
chr1	148000001	149000000	q
chr1	149000001	150000000	q
chr1	150000001	151000000	q
chr1	151000001	152000000	q
chr1	152000001	153000000	q
chr1	153000001	154000000	q
chr1	154000001	155000000	q
chr1	155000001	156000000	q
chr1	156000001	157000000	q
chr1	157000001	158000000	q
chr1	158000001	159000000	q
chr1	159000001	160000000	q
chr1	160000001	161000000	q
chr1	161000001	162000000	q
chr1	162000001	163000000	q
chr1	163000001	164000000	q
chr1	164000001	165000000	q
chr1	165000001	166000000	q
chr1	166000001	167000000	q
chr1	167000001	168000000	q
chr1	168000001	169000000	q
chr1	169000001	170000000	q
chr1	170000001	171000000	q
chr1	171000001	172000000	q
chr1	172000001	173000000	q
chr1	173000001	174000000	q
chr1	174000001	175000000	q
chr1	175000001	176000000	q
chr1	176000001	177000000	q
chr1	177000001	178000000	q
chr1	178000001	179000000	q
chr1	179000001	180000000	q
chr1	180000001	181000000	q
chr1	181000001	182000000	q
chr1	182000001	183000000	q
chr1	183000001	184000000	q
chr1	184000001	185000000	q
chr1	185000001	186000000	q
chr1	186000001	187000000	q
chr1	187000001	188000000	q
chr1	188000001	189000000	q
chr1	189000001	190000000	q
chr1	190000001	191000000	q
chr1	191000001	192000000	q
chr1	192000001	193000000	q
chr1	193000001	194000000	q
chr1	194000001	195000000	q
chr1	195000001	196000000	q
chr1	196000001	197000000	q
chr1	197000001	198000000	q
chr1	198000001	199000000	q
chr1	199000001	200000000	q
chr1	200000001	201000000	q
chr1	201000001	202000000	q
chr1	202000001	203000000	q
chr1	203000001	204000000	q
chr1	204000001	205000000	q
chr1	205000001	206000000	q
chr1	206000001	207000000	q
chr1	207000001	208000000	q
chr1	208000001	209000000	q
chr1	209000001	210000000	q
chr1	210000001	211000000	q
chr1	211000001	212000000	q
chr1	212000001	213000000	q
chr1	213000001	214000000	q
chr1	214000001	215000000	q
chr1	215000001	216000000	q
chr1	216000001	217000000	q
chr1	217000001	218000000	q
chr1	218000001	219000000	q
chr1	219000001	220000000	q
chr1	220000001	221000000	q
chr1	221000001	222000000	q
chr1	222000001	223000000	q
chr1	223000001	224000000	q
chr1	224000001	225000000	q
chr1	225000001	226000000	q
chr1	226000001	227000000	q
chr1	227000001	228000000	q
chr1	228000001	229000000	q
chr1	229000001	230000000	q
chr1	230000001	231000000	q
chr1	231000001	232000000	q
chr1	232000001	233000000	q
chr1	233000001	234000000	q
chr1	234000001	235000000	q
chr1	235000001	236000000	q
chr1	236000001	237000000	q
chr1	237000001	238000000	q
chr1	238000001	239000000	q
chr1	239000001	240000000	q
chr1	240000001	241000000	q
chr1	241000001	242000000	q
chr1	242000001	243000000	q
chr1	243000001	244000000	q
chr1	244000001	245000000	q
chr1	245000001	246000000	q
chr1	246000001	247000000	q
chr1	247000001	248000000	q
chr1	248000001	248956422	q
chr2	1	1000000	p
chr2	1000001	2000000	p
chr2	2000001	3000000	p
chr2	3000001	4000000	p
chr2	4000001	5000000	p
chr2	5000001	6000000	p
chr2	6000001	7000000	p
chr2	7000001	8000000	p
chr2	8000001	9000000	p
chr2	9000001	10000000	p
chr2	10000001	11000000	p
chr2	11000001	12000000	p
chr2	12000001	13000000	p
chr2	13000001	14000000	p
chr2	14000001	15000000	p
chr2	15000001	16000000	p
chr2	16000001	17000000	p
chr2	17000001	18000000	p
chr2	18000001	19000000	p
chr2	19000001	20000000	p
chr2	20000001	21000000	p
chr2	21000001	22000000	p
chr2	22000001	23000000	p
chr2	23000001	24000000	p
chr2	24000001	25000000	p
chr2	25000001	26000000	p
chr2	26000001	27000000	p
chr2	27000001	28000000	p
chr2	28000001	29000000	p
chr2	29000001	30000000	p
chr2	30000001	31000000	p
chr2	31000001	32000000	p
chr2	32000001	33000000	p
chr2	33000001	34000000	p
chr2	34000001	35000000	p
chr2	35000001	36000000	p
chr2	36000001	37000000	p
chr2	37000001	38000000	p
chr2	38000001	39000000	p
chr2	39000001	40000000	p
chr2	40000001	41000000	p
chr2	41000001	42000000	p
chr2	42000001	43000000	p
chr2	43000001	44000000	p
chr2	44000001	45000000	p
chr2	45000001	46000000	p
chr2	46000001	47000000	p
chr2	47000001	48000000	p
chr2	48000001	49000000	p
chr2	49000001	50000000	p
chr2	50000001	51000000	p
chr2	51000001	52000000	p
chr2	52000001	53000000	p
chr2	53000001	54000000	p
chr2	54000001	55000000	p
chr2	55000001	56000000	p
chr2	56000001	57000000	p
chr2	57000001	58000000	p
chr2	58000001	59000000	p
chr2	59000001	60000000	p
chr2	60000001	61000000	p
chr2	61000001	62000000	p
chr2	62000001	63000000	p
chr2	63000001	64000000	p
chr2	64000001	65000000	p
chr2	65000001	66000000	p
chr2	66000001	67000000	p
chr2	67000001	68000000	p
chr2	68000001	69000000	p
chr2	69000001	70000000	p
chr2	70000001	71000000	p
chr2	71000001	72000000	p
chr2	72000001	73000000	p
chr2	73000001	74000000	p
chr2	74000001	75000000	p
chr2	75000001	76000000	p
chr2	76000001	77000000	p
chr2	77000001	78000000	p
chr2	78000001	79000000	p
chr2	79000001	80000000	p
chr2	80000001	81000000	p
chr2	81000001	82000000	p
chr2	82000001	83000000	p
chr2	83000001	84000000	p
chr2	84000001	85000000	p
chr2	85000001	86000000	p
chr2	86000001	87000000	p
chr2	87000001	88000000	p
chr2	88000001	89000000	p
chr2	89000001	90000000	p
chr2	90000001	91000000	p
chr2	91000001	92000000	p
chr2	92000001	93000000	cen
chr2	93000001	94000000	cen
chr2	94000001	95000000	cen
chr2	95000001	96000000	cen
chr2	96000001	97000000	q
chr2	97000001	98000000	q
chr2	98000001	99000000	q
chr2	99000001	100000000	q
chr2	100000001	101000000	q
chr2	101000001	102000000	q
chr2	102000001	103000000	q
chr2	103000001	104000000	q
chr2	104000001	105000000	q
chr2	105000001	106000000	q
chr2	106000001	107000000	q
chr2	107000001	108000000	q
chr2	108000001	109000000	q
chr2	109000001	110000000	q
chr2	110000001	111000000	q
chr2	111000001	112000000	q
chr2	112000001	113000000	q
chr2	113000001	114000000	q
chr2	114000001	115000000	q
chr2	115000001	116000000	q
chr2	116000001	117000000	q
chr2	117000001	118000000	q
chr2	118000001	119000000	q
chr2	119000001	120000000	q
chr2	120000001	121000000	q
chr2	121000001	122000000	q
chr2	122000001	123000000	q
chr2	123000001	124000000	q
chr2	124000001	125000000	q
chr2	125000001	126000000	q
chr2	126000001	127000000	q
chr2	127000001	128000000	q
chr2	128000001	129000000	q
chr2	129000001	130000000	q
chr2	130000001	131000000	q
chr2	131000001	132000000	q
chr2	132000001	133000000	q
chr2	133000001	134000000	q
chr2	134000001	135000000	q
chr2	135000001	136000000	q
chr2	136000001	137000000	q
chr2	137000001	138000000	q
chr2	138000001	139000000	q
chr2	139000001	140000000	q
chr2	140000001	141000000	q
chr2	141000001	142000000	q
chr2	142000001	143000000	q
chr2	143000001	144000000	q
chr2	144000001	145000000	q
chr2	145000001	146000000	q
chr2	146000001	147000000	q
chr2	147000001	148000000	q
chr2	148000001	149000000	q
chr2	149000001	150000000	q
chr2	150000001	151000000	q
chr2	151000001	152000000	q
chr2	152000001	153000000	q
chr2	153000001	154000000	q
chr2	154000001	155000000	q
chr2	155000001	156000000	q
chr2	156000001	157000000	q
chr2	157000001	158000000	q
chr2	158000001	159000000	q
chr2	159000001	160000000	q
chr2	160000001	161000000	q
chr2	161000001	162000000	q
chr2	162000001	163000000	q
chr2	163000001	164000000	q
chr2	164000001	165000000	q
chr2	165000001	166000000	q
chr2	166000001	167000000	q
chr2	167000001	168000000	q
chr2	168000001	169000000	q
chr2	169000001	170000000	q
chr2	170000001	171000000	q
chr2	171000001	172000000	q
chr2	172000001	173000000	q
chr2	173000001	174000000	q
chr2	174000001	175000000	q
chr2	175000001	176000000	q
chr2	176000001	177000000	q
chr2	177000001	178000000	q
chr2	178000001	179000000	q
chr2	179000001	180000000	q
chr2	180000001	181000000	q
chr2	181000001	182000000	q
chr2	182000001	183000000	q
chr2	183000001	184000000	q
chr2	184000001	185000000	q
chr2	185000001	186000000	q
chr2	186000001	187000000	q
chr2	187000001	188000000	q
chr2	188000001	189000000	q
chr2	189000001	190000000	q
chr2	190000001	191000000	q
chr2	191000001	192000000	q
chr2	192000001	193000000	q
chr2	193000001	194000000	q
chr2	194000001	195000000	q
chr2	195000001	196000000	q
chr2	196000001	197000000	q
chr2	197000001	198000000	q
chr2	198000001	199000000	q
chr2	199000001	200000000	q
chr2	200000001	201000000	q
chr2	201000001	202000000	q
chr2	202000001	203000000	q
chr2	203000001	204000000	q
chr2	204000001	205000000	q
chr2	205000001	206000000	q
chr2	206000001	207000000	q
chr2	207000001	208000000	q
chr2	208000001	209000000	q
chr2	209000001	210000000	q
chr2	210000001	211000000	q
chr2	211000001	212000000	q
chr2	212000001	213000000	q
chr2	213000001	214000000	q
chr2	214000001	215000000	q
chr2	215000001	216000000	q
chr2	216000001	217000000	q
chr2	217000001	218000000	q
chr2	218000001	219000000	q
chr2	219000001	220000000	q
chr2	220000001	221000000	q
chr2	221000001	222000000	q
chr2	222000001	223000000	q
chr2	223000001	224000000	q
chr2	224000001	225000000	q
chr2	225000001	226000000	q
chr2	226000001	227000000	q
chr2	227000001	228000000	q
chr2	228000001	229000000	q
chr2	229000001	230000000	q
chr2	230000001	231000000	q
chr2	231000001	232000000	q
chr2	232000001	233000000	q
chr2	233000001	234000000	q
chr2	234000001	235000000	q
chr2	235000001	236000000	q
chr2	236000001	237000000	q
chr2	237000001	238000000	q
chr2	238000001	239000000	q
chr2	239000001	240000000	q
chr2	240000001	241000000	q
chr2	241000001	242000000	q
chr2	242000001	242193529	q
chr3	1	1000000	p
chr3	1000001	2000000	p
chr3	2000001	3000000	p
chr3	3000001	4000000	p
chr3	4000001	5000000	p
chr3	5000001	6000000	p
chr3	6000001	7000000	p
chr3	7000001	8000000	p
chr3	8000001	9000000	p
chr3	9000001	10000000	p
chr3	10000001	11000000	p
chr3	11000001	12000000	p
chr3	12000001	13000000	p
chr3	13000001	14000000	p
chr3	14000001	15000000	p
chr3	15000001	16000000	p
chr3	16000001	17000000	p
chr3	17000001	18000000	p
chr3	18000001	19000000	p
chr3	19000001	20000000	p
chr3	20000001	21000000	p
chr3	21000001	22000000	p
chr3	22000001	23000000	p
chr3	23000001	24000000	p
chr3	24000001	25000000	p
chr3	25000001	26000000	p
chr3	26000001	27000000	p
chr3	27000001	28000000	p
chr3	28000001	29000000	p
chr3	29000001	30000000	p
chr3	30000001	31000000	p
chr3	31000001	32000000	p
chr3	32000001	33000000	p
chr3	33000001	34000000	p
chr3	34000001	35000000	p
chr3	35000001	36000000	p
chr3	36000001	37000000	p
chr3	37000001	38000000	p
chr3	38000001	39000000	p
chr3	39000001	40000000	p
chr3	40000001	41000000	p
chr3	41000001	42000000	p
chr3	42000001	43000000	p
chr3	43000001	44000000	p
chr3	44000001	45000000	p
chr3	45000001	46000000	p
chr3	46000001	47000000	p
chr3	47000001	48000000	p
chr3	48000001	49000000	p
chr3	49000001	50000000	p
chr3	50000001	51000000	p
chr3	51000001	52000000	p
chr3	52000001	53000000	p
chr3	53000001	54000000	p
chr3	54000001	55000000	p
chr3	55000001	56000000	p
chr3	56000001	57000000	p
chr3	57000001	58000000	p
chr3	58000001	59000000	p
chr3	59000001	60000000	p
chr3	60000001	61000000	p
chr3	61000001	62000000	p
chr3	62000001	63000000	p
chr3	63000001	64000000	p
chr3	64000001	65000000	p
chr3	65000001	66000000	p
chr3	66000001	67000000	p
chr3	67000001	68000000	p
chr3	68000001	69000000	p
chr3	69000001	70000000	p
chr3	70000001	71000000	p
chr3	71000001	72000000	p
chr3	72000001	73000000	p
chr3	73000001	74000000	p
chr3	74000001	75000000	p
chr3	75000001	76000000	p
chr3	76000001	77000000	p
chr3	77000001	78000000	p
chr3	78000001	79000000	p
chr3	79000001	80000000	p
chr3	80000001	81000000	p
chr3	81000001	82000000	p
chr3	82000001	83000000	p
chr3	83000001	84000000	p
chr3	84000001	85000000	p
chr3	85000001	86000000	p
chr3	86000001	87000000	p
chr3	87000001	88000000	p
chr3	88000001	89000000	cen
chr3	89000001	90000000	cen
chr3	90000001	91000000	cen
chr3	91000001	92000000	cen
chr3	92000001	93000000	cen
chr3	93000001	94000000	cen
chr3	94000001	95000000	q
chr3	95000001	96000000	q
chr3	96000001	97000000	q
chr3	97000001	98000000	q
chr3	98000001	99000000	q
chr3	99000001	100000000	q
chr3	100000001	101000000	q
chr3	101000001	102000000	q
chr3	102000001	103000000	q
chr3	103000001	104000000	q
chr3	104000001	105000000	q
chr3	105000001	106000000	q
chr3	106000001	107000000	q
chr3	107000001	108000000	q
chr3	108000001	109000000	q
chr3	109000001	110000000	q
chr3	110000001	111000000	q
chr3	111000001	112000000	q
chr3	112000001	113000000	q
chr3	113000001	114000000	q
chr3	114000001	115000000	q
chr3	115000001	116000000	q
chr3	116000001	117000000	q
chr3	117000001	118000000	q
chr3	118000001	119000000	q
chr3	119000001	120000000	q
chr3	120000001	121000000	q
chr3	121000001	122000000	q
chr3	122000001	123000000	q
chr3	123000001	124000000	q
chr3	124000001	125000000	q
chr3	125000001	126000000	q
chr3	126000001	127000000	q
chr3	127000001	128000000	q
chr3	128000001	129000000	q
chr3	129000001	130000000	q
chr3	130000001	131000000	q
chr3	131000001	132000000	q
chr3	132000001	133000000	q
chr3	133000001	134000000	q
chr3	134000001	135000000	q
chr3	135000001	136000000	q
chr3	136000001	137000000	q
chr3	137000001	138000000	q
chr3	138000001	139000000	q
chr3	139000001	140000000	q
chr3	140000001	141000000	q
chr3	141000001	142000000	q
chr3	142000001	143000000	q
chr3	143000001	144000000	q
chr3	144000001	145000000	q
chr3	145000001	146000000	q
chr3	146000001	147000000	q
chr3	147000001	148000000	q
chr3	148000001	149000000	q
chr3	149000001	150000000	q
chr3	150000001	151000000	q
chr3	151000001	152000000	q
chr3	152000001	153000000	q
chr3	153000001	154000000	q
chr3	154000001	155000000	q
chr3	155000001	156000000	q
chr3	156000001	157000000	q
chr3	157000001	158000000	q
chr3	158000001	159000000	q
chr3	159000001	160000000	q
chr3	160000001	161000000	q
chr3	161000001	162000000	q
chr3	162000001	163000000	q
chr3	163000001	164000000	q
chr3	164000001	165000000	q
chr3	165000001	166000000	q
chr3	166000001	167000000	q
chr3	167000001	168000000	q
chr3	168000001	169000000	q
chr3	169000001	170000000	q
chr3	170000001	171000000	q
chr3	171000001	172000000	q
chr3	172000001	173000000	q
chr3	173000001	174000000	q
chr3	174000001	175000000	q
chr3	175000001	176000000	q
chr3	176000001	177000000	q
chr3	177000001	178000000	q
chr3	178000001	179000000	q
chr3	179000001	180000000	q
chr3	180000001	181000000	q
chr3	181000001	182000000	q
chr3	182000001	183000000	q
chr3	183000001	184000000	q
chr3	184000001	185000000	q
chr3	185000001	186000000	q
chr3	186000001	187000000	q
chr3	187000001	188000000	q
chr3	188000001	189000000	q
chr3	189000001	190000000	q
chr3	190000001	191000000	q
chr3	191000001	192000000	q
chr3	192000001	193000000	q
chr3	193000001	194000000	q
chr3	194000001	195000000	q
chr3	195000001	196000000	q
chr3	196000001	197000000	q
chr3	197000001	198000000	q
chr3	198000001	198295559	q
chr4	1	1000000	p
chr4	1000001	2000000	p
chr4	2000001	3000000	p
chr4	3000001	4000000	p
chr4	4000001	5000000	p
chr4	5000001	6000000	p
chr4	6000001	7000000	p
chr4	7000001	8000000	p
chr4	8000001	9000000	p
chr4	9000001	10000000	p
chr4	10000001	11000000	p
chr4	11000001	12000000	p
chr4	12000001	13000000	p
chr4	13000001	14000000	p
chr4	14000001	15000000	p
chr4	15000001	16000000	p
chr4	16000001	17000000	p
chr4	17000001	18000000	p
chr4	18000001	19000000	p
chr4	19000001	20000000	p
chr4	20000001	21000000	p
chr4	21000001	22000000	p
chr4	22000001	23000000	p
chr4	23000001	24000000	p
chr4	24000001	25000000	p
chr4	25000001	26000000	p
chr4	26000001	27000000	p
chr4	27000001	28000000	p
chr4	28000001	29000000	p
chr4	29000001	30000000	p
chr4	30000001	31000000	p
chr4	31000001	32000000	p
chr4	32000001	33000000	p
chr4	33000001	34000000	p
chr4	34000001	35000000	p
chr4	35000001	36000000	p
chr4	36000001	37000000	p
chr4	37000001	38000000	p
chr4	38000001	39000000	p
chr4	39000001	40000000	p
chr4	40000001	41000000	p
chr4	41000001	42000000	p
chr4	42000001	43000000	p
chr4	43000001	44000000	p
chr4	44000001	45000000	p
chr4	45000001	46000000	p
chr4	46000001	47000000	p
chr4	47000001	48000000	p
chr4	48000001	49000000	p
chr4	49000001	50000000	cen
chr4	50000001	51000000	cen
chr4	51000001	52000000	cen
chr4	52000001	53000000	q
chr4	53000001	54000000	q
chr4	54000001	55000000	q
chr4	55000001	56000000	q
chr4	56000001	57000000	q
chr4	57000001	58000000	q
chr4	58000001	59000000	q
chr4	59000001	60000000	q
chr4	60000001	61000000	q
chr4	61000001	62000000	q
chr4	62000001	63000000	q
chr4	63000001	64000000	q
chr4	64000001	65000000	q
chr4	65000001	66000000	q
chr4	66000001	67000000	q
chr4	67000001	68000000	q
chr4	68000001	69000000	q
chr4	69000001	70000000	q
chr4	70000001	71000000	q
chr4	71000001	72000000	q
chr4	72000001	73000000	q
chr4	73000001	74000000	q
chr4	74000001	75000000	q
chr4	75000001	76000000	q
chr4	76000001	77000000	q
chr4	77000001	78000000	q
chr4	78000001	79000000	q
chr4	79000001	80000000	q
chr4	80000001	81000000	q
chr4	81000001	82000000	q
chr4	82000001	83000000	q
chr4	83000001	84000000	q
chr4	84000001	85000000	q
chr4	85000001	86000000	q
chr4	86000001	87000000	q
chr4	87000001	88000000	q
chr4	88000001	89000000	q
chr4	89000001	90000000	q
chr4	90000001	91000000	q
chr4	91000001	92000000	q
chr4	92000001	93000000	q
chr4	93000001	94000000	q
chr4	94000001	95000000	q
chr4	95000001	96000000	q
chr4	96000001	97000000	q
chr4	97000001	98000000	q
chr4	98000001	99000000	q
chr4	99000001	100000000	q
chr4	100000001	101000000	q
chr4	101000001	102000000	q
chr4	102000001	103000000	q
chr4	103000001	104000000	q
chr4	104000001	105000000	q
chr4	105000001	106000000	q
chr4	106000001	107000000	q
chr4	107000001	108000000	q
chr4	108000001	109000000	q
chr4	109000001	110000000	q
chr4	110000001	111000000	q
chr4	111000001	112000000	q
chr4	112000001	113000000	q
chr4	113000001	114000000	q
chr4	114000001	115000000	q
chr4	115000001	116000000	q
chr4	116000001	117000000	q
chr4	117000001	118000000	q
chr4	118000001	119000000	q
chr4	119000001	120000000	q
chr4	120000001	121000000	q
chr4	121000001	122000000	q
chr4	122000001	123000000	q
chr4	123000001	124000000	q
chr4	124000001	125000000	q
chr4	125000001	126000000	q
chr4	126000001	127000000	q
chr4	127000001	128000000	q
chr4	128000001	129000000	q
chr4	129000001	130000000	q
chr4	130000001	131000000	q
chr4	131000001	132000000	q
chr4	132000001	133000000	q
chr4	133000001	134000000	q
chr4	134000001	135000000	q
chr4	135000001	136000000	q
chr4	136000001	137000000	q
chr4	137000001	138000000	q
chr4	138000001	139000000	q
chr4	139000001	140000000	q
chr4	140000001	141000000	q
chr4	141000001	142000000	q
chr4	142000001	143000000	q
chr4	143000001	144000000	q
chr4	144000001	145000000	q
chr4	145000001	146000000	q
chr4	146000001	147000000	q
chr4	147000001	148000000	q
chr4	148000001	149000000	q
chr4	149000001	150000000	q
chr4	150000001	151000000	q
chr4	151000001	152000000	q
chr4	152000001	153000000	q
chr4	153000001	154000000	q
chr4	154000001	155000000	q
chr4	155000001	156000000	q
chr4	156000001	157000000	q
chr4	157000001	158000000	q
chr4	158000001	159000000	q
chr4	159000001	160000000	q
chr4	160000001	161000000	q
chr4	161000001	162000000	q
chr4	162000001	163000000	q
chr4	163000001	164000000	q
chr4	164000001	165000000	q
chr4	165000001	166000000	q
chr4	166000001	167000000	q
chr4	167000001	168000000	q
chr4	168000001	169000000	q
chr4	169000001	170000000	q
chr4	170000001	171000000	q
chr4	171000001	172000000	q
chr4	172000001	173000000	q
chr4	173000001	174000000	q
chr4	174000001	175000000	q
chr4	175000001	176000000	q
chr4	176000001	177000000	q
chr4	177000001	178000000	q
chr4	178000001	179000000	q
chr4	179000001	180000000	q
chr4	180000001	181000000	q
chr4	181000001	182000000	q
chr4	182000001	183000000	q
chr4	183000001	184000000	q
chr4	184000001	185000000	q
chr4	185000001	186000000	q
chr4	186000001	187000000	q
chr4	187000001	188000000	q
chr4	188000001	189000000	q
chr4	189000001	190000000	q
chr4	190000001	190214555	q
chr5	1	1000000	p
chr5	1000001	2000000	p
chr5	2000001	3000000	p
chr5	3000001	4000000	p
chr5	4000001	5000000	p
chr5	5000001	6000000	p
chr5	6000001	7000000	p
chr5	7000001	8000000	p
chr5	8000001	9000000	p
chr5	9000001	10000000	p
chr5	10000001	11000000	p
chr5	11000001	12000000	p
chr5	12000001	13000000	p
chr5	13000001	14000000	p
chr5	14000001	15000000	p
chr5	15000001	16000000	p
chr5	16000001	17000000	p
chr5	17000001	18000000	p
chr5	18000001	19000000	p
chr5	19000001	20000000	p
chr5	20000001	21000000	p
chr5	21000001	22000000	p
chr5	22000001	23000000	p
chr5	23000001	24000000	p
chr5	24000001	25000000	p
chr5	25000001	26000000	p
chr5	26000001	27000000	p
chr5	27000001	28000000	p
chr5	28000001	29000000	p
chr5	29000001	30000000	p
chr5	30000001	31000000	p
chr5	31000001	32000000	p
chr5	32000001	33000000	p
chr5	33000001	34000000	p
chr5	34000001	35000000	p
chr5	35000001	36000000	p
chr5	36000001	37000000	p
chr5	37000001	38000000	p
chr5	38000001	39000000	p
chr5	39000001	40000000	p
chr5	40000001	41000000	p
chr5	41000001	42000000	p
chr5	42000001	43000000	p
chr5	43000001	44000000	p
chr5	44000001	45000000	p
chr5	45000001	46000000	p
chr5	46000001	47000000	p
chr5	47000001	48000000	cen
chr5	48000001	49000000	cen
chr5	49000001	50000000	cen
chr5	50000001	51000000	cen
chr5	51000001	52000000	cen
chr5	52000001	53000000	q
chr5	53000001	54000000	q
chr5	54000001	55000000	q
chr5	55000001	56000000	q
chr5	56000001	57000000	q
chr5	57000001	58000000	q
chr5	58000001	59000000	q
chr5	59000001	60000000	q
chr5	60000001	61000000	q
chr5	61000001	62000000	q
chr5	62000001	63000000	q
chr5	63000001	64000000	q
chr5	64000001	65000000	q
chr5	65000001	66000000	q
chr5	66000001	67000000	q
chr5	67000001	68000000	q
chr5	68000001	69000000	q
chr5	69000001	70000000	q
chr5	70000001	71000000	q
chr5	71000001	72000000	q
chr5	72000001	73000000	q
chr5	73000001	74000000	q
chr5	74000001	75000000	q
chr5	75000001	76000000	q
chr5	76000001	77000000	q
chr5	77000001	78000000	q
chr5	78000001	79000000	q
chr5	79000001	80000000	q
chr5	80000001	81000000	q
chr5	81000001	82000000	q
chr5	82000001	83000000	q
chr5	83000001	84000000	q
chr5	84000001	85000000	q
chr5	85000001	86000000	q
chr5	86000001	87000000	q
chr5	87000001	88000000	q
chr5	88000001	89000000	q
chr5	89000001	90000000	q
chr5	90000001	91000000	q
chr5	91000001	92000000	q
chr5	92000001	93000000	q
chr5	93000001	94000000	q
chr5	94000001	95000000	q
chr5	95000001	96000000	q
chr5	96000001	97000000	q
chr5	97000001	98000000	q
chr5	98000001	99000000	q
chr5	99000001	100000000	q
chr5	100000001	101000000	q
chr5	101000001	102000000	q
chr5	102000001	103000000	q
chr5	103000001	104000000	q
chr5	104000001	105000000	q
chr5	105000001	106000000	q
chr5	106000001	107000000	q
chr5	107000001	108000000	q
chr5	108000001	109000000	q
chr5	109000001	110000000	q
chr5	110000001	111000000	q
chr5	111000001	112000000	q
chr5	112000001	113000000	q
chr5	113000001	114000000	q
chr5	114000001	115000000	q
chr5	115000001	116000000	q
chr5	116000001	117000000	q
